"","X","code","sdate","gear","zone15e","zone15n","temp","do","vegd","stratum","richness","shannon","year"
"5649","BHMW841",12006671,"10/25/2010","D",640805,4844662,13.3,9,NA,"SCB",22,2.80112341212612,2010
"5650","BHMW842",12006672,"10/25/2010","D",640855,4845812,13.4,8.9,NA,"MCB-U",20,2.7074995965144,2010
"5651","BLGL1495",12008310,"09/19/2016","D",641005,4828362,20.2,7,2,"IMP-S",11,2.2214600874752,2016
"5652","BKSS426",12008311,"09/19/2016","D",643155,4827862,20.7,7,1,"IMP-S",7,1.74184346547813,2016
"5653","BLGL1497",12008401,"06/19/2017","D",639255,4851662,23.3,7.5,1,"SCB",20,2.66051459085916,2017
"5654","GDRH861",12008448,"07/07/2017","D",640688,4843495,25.9,12.6,NA,"MCB-W",5,1.04586099077722,2017
"5655","BLGL1498",12008449,"07/07/2017","D",641005,4840862,26.3,14.6,2,"BWC-S",16,2.42752080233518,2017
"5656","CARP1086",12008451,"07/07/2017","D",641205,4841112,26.4,14.4,2,"SCB",14,2.41692572741283,2017
"5657","BLGL1499",12008497,"08/02/2017","D",640688,4843495,27.3,11.3,NA,"MCB-W",6,1.18894092469465,2017
"5658","BHMW843",12008499,"08/02/2017","D",642455,4847762,27.2,10.8,2,"BWC-S",25,2.74161720346467,2017
"5659","BLGL1501",12008500,"08/02/2017","D",641019,4848363,27.4,12.1,NA,"MCB-W",10,1.84459368773401,2017
"5660","BLGL1502",12008554,"08/25/2017","D",641905,4827662,21.4,8.4,2,"IMP-S",11,2.02781827488904,2017
"5661","BKSS428",12008555,"08/25/2017","D",643505,4829362,21.5,8.1,2,"IMP-S",16,2.41405520753099,2017
"5662","BKCP664",12008556,"08/25/2017","D",643255,4835662,21.8,11.7,2,"IMP-S",8,1.69057666840936,2017
"5663","BKCP665",12008593,"09/18/2017","D",640105,4837262,21.2,9.4,2,"MCB-U",18,2.50633225160766,2017
"5664","BKCP666",12008594,"09/18/2017","D",641005,4835762,21.4,9.6,2,"IMP-S",20,2.59307679977505,2017
"5665","BKSS430",12008595,"09/18/2017","D",643555,4839562,20.7,4.7,2,"IMP-S",12,2.17472685119136,2017
"5666","BKCP667",12008597,"09/18/2017","D",643405,4838212,21.3,9.2,2,"IMP-S",11,1.94728662583871,2017
"5667","BKSS431",12008635,"10/03/2017","D",641005,4841212,18.7,8.8,1,"BWC-S",21,2.65785098549119,2017
"5668","BLGL1510",12008636,"10/05/2017","D",640905,4828562,17.1,6.2,2,"IMP-S",16,1.97761634265511,2017
"5669","CARP1092",12008637,"10/05/2017","D",639306,4837856,17.7,8.7,NA,"MCB-W",10,1.80752387470021,2017
"5670","BKSS432",12008638,"10/05/2017","D",639355,4839362,17.8,8.7,1,"MCB-U",16,2.21654894595847,2017
"5671","BHMW844",12008684,"06/15/2018","D",641255,4840912,22.7,8,1,"BWC-S",11,2.19270829068581,2018
"5672","BHMW845",12008685,"06/15/2018","D",641955,4841262,23.1,9.6,1,"BWC-S",13,2.33905859559144,2018
"5673","BHMW846",12008686,"06/15/2018","D",643805,4843512,24,9.5,1,"BWC-S",20,2.39789168636526,2018
"5674","BKCP668",12008304,"09/15/2016","D",643505,4845312,21.1,6.6,2,"BWC-S",19,2.50517945895349,2016
"5675","BHMW847",12008306,"09/15/2016","D",643305,4841912,20.8,5,2,"BWC-S",11,2.00523879791827,2016
"5676","BKSS433",12008307,"09/15/2016","D",642855,4841062,21.4,7.5,1,"SCB",18,2.55029067777232,2016
"5677","BKCP669",12008383,"10/20/2016","D",640305,4851462,13.9,9.5,NA,"SCB",15,2.38062297906521,2016
"5678","BDDR22",12008495,"08/01/2017","D",641755,4841662,27.7,13.1,1,"SCB",23,2.79075420683326,2017
"5679","BKCP670",12008496,"08/01/2017","D",640505,4841662,28,13.2,1,"SCB",19,2.68094867796695,2017
"5680","BKSS436",12008553,"08/25/2017","D",639605,4830412,21.2,7.8,1,"IMP-S",14,2.40348292254862,2017
"5681","BKCP671",12008582,"09/11/2017","D",639955,4838612,21.8,14,2,"BWC-S",23,2.79847974669347,2017
"5682","BHMW848",12008632,"10/03/2017","D",640355,4842212,18.7,8.8,1,"SCB",18,2.61442074401383,2017
"5683","BHMW849",12008633,"10/03/2017","D",640705,4841712,18.9,8.1,1,"BWC-S",22,2.8339328366476,2017
"5684","BKCP672",12007452,"09/18/2013","D",640454,4836511,19.8,7.8,2,"MCB-U",14,2.20867480166094,2013
"5685","BHMW850",12007453,"09/18/2013","D",639504,4837561,19.9,8.2,1,"MCB-U",15,2.44501868751459,2013
"5686","BHMW851",12007454,"09/18/2013","D",641054,4839561,20.1,8,2,"BWC-S",12,2.07668577556337,2013
"5687","BKCP674",12007682,"08/25/2014","D",641505,4842462,26.1,8.4,2,"BWC-S",19,2.59155886866187,2014
"5688","BKSS442",12007728,"09/17/2014","D",642605,4845312,17.9,8.1,2,"BWC-S",8,1.82173839332084,2014
"5689","BKCP675",12007729,"09/17/2014","D",644055,4842762,17.1,7.4,NA,"SCB",11,2.20528415709285,2014
"5690","BHMW852",12007730,"09/17/2014","D",642305,4841912,17.4,7.9,2,"SCB",15,2.51822048022468,2014
"5691","BHMW853",12007785,"10/13/2014","D",639355,4834912,12,10,2,"SCB",19,2.75614616991708,2014
"5692","BHMW854",12007786,"10/13/2014","D",640405,4836562,12.4,9.9,2,"MCB-U",12,2.13256831079567,2014
"5693","BKSS444",12007859,"06/30/2015","D",638405,4857112,23.2,5.9,1,"BWC-S",16,2.44975099565402,2015
"5694","BHMW855",12007860,"06/30/2015","D",639255,4855312,23.7,6.1,1,"SCB",17,2.39359230385264,2015
"5695","BLGL1535",12008484,"07/20/2017","D",640655,4839762,27.1,10.7,2,"BWC-S",16,2.48005025137164,2017
"5696","BKCP679",12008493,"08/01/2017","D",643105,4841212,25.7,9.3,2,"SCB",21,2.8026258470163,2017
"5697","BKSS447",12008531,"08/17/2017","D",638955,4854562,23.3,8.1,NA,"SCB",14,2.39635991797836,2017
"5698","BKSS448",12008576,"09/06/2017","D",639905,4852662,19.5,8.2,NA,"MCB-U",9,1.88857289331246,2017
"5699","BKBF",12008577,"09/06/2017","D",639205,4849862,18.9,9.1,2,"BWC-S",18,2.45698866712871,2017
"5700","BHMW856",12008578,"09/11/2017","D",640290,4854040,18.8,9.2,NA,"MCB-W",9,1.51845094780632,2017
"5701","BHMW857",12008579,"09/11/2017","D",640305,4843662,19,9.3,1,"MCB-U",19,2.66025852810272,2017
"5702","BKCP682",12008715,"07/03/2018","D",642555,4826062,25.4,7.2,1,"MCB-U",12,2.16096398916483,2018
"5703","FWDM630",12008716,"07/03/2018","D",641005,4828512,25.7,8.1,2,"IMP-S",6,1.51108617607361,2018
"5704","CARP1107",12008717,"07/03/2018","D",639305,4835412,25.1,6.8,NA,"SCB",9,1.82820168955516,2018
"5705","BHMW858",12008718,"07/03/2018","D",639055,4836362,25.1,6.9,NA,"SCB",15,2.45263848339579,2018
"5706","BHMW859",12008777,"08/06/2018","D",642305,4846362,24.1,7.7,2,"SCB",18,2.54837929183999,2018
"5707","BLGL1544",12008778,"08/06/2018","D",641405,4849812,24.9,10.7,1,"BWC-S",16,2.15353611503235,2018
"5708","BHMW860",12008779,"08/06/2018","D",640605,4849662,24.1,7.8,2,"SCB",20,2.51433631579843,2018
"5709","BHMW861",12008780,"08/07/2018","D",642305,4840962,24.3,7.3,2,"BWC-S",22,2.79406533674871,2018
"5710","BKCP685",12008822,"08/22/2018","D",637905,4857662,23.6,9.7,1,"BWC-S",15,2.28159794139923,2018
"5711","BHMW862",12008823,"08/22/2018","D",640155,4853362,24.8,9.7,1,"SCB",21,2.5834934043065,2018
"5712","BKCP687",12008278,"08/29/2016","D",639955,4843412,23,4.8,2,"BWC-S",9,1.93633603635447,2016
"5713","BHMW863",12008334,"09/29/2016","D",639805,4838912,16.5,7.5,NA,"MCB-U",14,2.30352500897265,2016
"5714","BLGL1551",12008335,"09/29/2016","D",640155,4838112,16.7,7.5,2,"BWC-S",11,1.7628727336077,2016
"5715","BKCP689",12008377,"10/19/2016","D",642355,4841612,15.4,8.6,2,"SCB",16,2.57970711119137,2016
"5716","BKCP690",12008422,"06/26/2017","D",639255,4850562,21.2,11.2,1,"BWC-S",22,2.87847704903579,2017
"5717","SHRH1321",12008480,"07/20/2017","D",640225,4842220,25.7,8.4,NA,"MCB-W",1,0,2017
"5718","BUSK24",12008481,"07/20/2017","D",640253,4842012,25.7,8.5,NA,"MCB-W",2,0.214559155176405,2017
"5719","BLGL1554",12008483,"07/20/2017","D",640455,4839012,26.3,9.4,2,"SCB",21,2.68740925504013,2017
"5720","BKCP691",12008528,"08/17/2017","D",637755,4857712,23,7.6,1,"BWC-S",13,2.128340471995,2017
"5721","BKCP692",12008529,"08/17/2017","D",638755,4856512,23,7.6,1,"SCB",23,2.55376586497188,2017
"5722","BKCP693",12008530,"08/17/2017","D",639405,4855762,23.4,8.5,1,"SCB",14,2.11436869767883,2017
"5723","BHMW864",12008574,"09/06/2017","D",638068,4854973,18.8,7.5,NA,"MCB-W",9,1.767557042265,2017
"5724","BKCP694",12008575,"09/06/2017","D",639505,4852812,20.6,5.3,1,"BWC-S",12,1.97282377295841,2017
"5725","BDDR23",12008568,"08/31/2017","D",639205,4835962,22.3,8.6,2,"SCB",29,2.9966709562965,2017
"5726","BHMW866",12008569,"08/31/2017","D",639355,4837562,22.2,8.4,1,"SCB",23,2.70932127146607,2017
"5727","BHMW867",12008601,"09/19/2017","D",643205,4840912,22.2,9,2,"BWC-S",18,2.64057443650127,2017
"5728","BHMW868",12008656,"10/16/2017","D",643955,4843962,12.8,8,1,"SCB",20,2.65403319574563,2017
"5729","BWFN364",12008705,"06/27/2018","D",641155,4834912,23.5,6.4,1,"IMP-S",14,2.26758025848921,2018
"5730","BLGL1564",12008706,"06/27/2018","D",641255,4834612,23.8,7,1,"IMP-S",14,2.2108001478121,2018
"5731","BHMW869",12008766,"07/26/2018","D",639755,4850112,25.1,7.7,NA,"MCB-U",20,2.73830874973503,2018
"5732","BKCP697",12008767,"07/26/2018","D",640455,4849912,25.9,7.6,2,"BWC-S",18,2.18390912116554,2018
"5733","BHMW870",12008854,"09/07/2018","D",638905,4853312,21.7,6.9,NA,"SCB",25,2.95936958272675,2018
"5734","BHMW871",12008855,"09/07/2018","D",639205,4850362,21.8,7,1,"BWC-S",22,2.79626597079804,2018
"5735","BHMW872",12008856,"09/07/2018","D",640355,4849812,21.6,6.5,1,"MCB-U",18,2.52848976973788,2018
"5736","BLGL1570",12008467,"07/13/2017","D",642905,4833712,25.7,8.6,2,"IMP-S",8,1.97224697942344,2017
"5737","BLGL1571",12008468,"07/13/2017","D",641105,4835712,26,10.5,2,"IMP-S",18,2.39938422513057,2017
"5738","BLGL1572",12008469,"07/13/2017","D",643455,4838612,25.4,11.8,2,"IMP-S",7,1.68004662939848,2017
"5739","BKCP701",12008470,"07/13/2017","D",643205,4837262,26.2,8.5,2,"IMP-S",7,1.68076798371197,2017
"5740","BHMW873",12008567,"08/31/2017","D",639555,4837462,22.2,8.2,2,"MCB-U",22,2.79383840223756,2017
"5741","BHMW874",12008599,"09/19/2017","D",642355,4841412,20.8,9.1,2,"SCB",29,2.90190329415389,2017
"5742","BHMW875",12008600,"09/19/2017","D",642705,4841112,21.2,9.9,1,"SCB",21,2.75491692662672,2017
"5743","BHMW876",12008695,"06/20/2018","D",640005,4839112,22.9,7,1,"SCB",15,2.49044701549707,2018
"5744","BWFN372",12008697,"06/20/2018","D",640105,4838512,22.8,7.6,2,"BWC-S",12,2.27323236518413,2018
"5745","BHMW877",12008765,"07/26/2018","D",639255,4854412,24.8,7.1,NA,"SCB",18,1.90463930898542,2018
"5746","BKSS461",12006770,"08/03/2011","D",643655,4842362,30.2,9.1,1,"BWC-S",8,1.92535452740169,2011
"5747","BKCP703",12006838,"09/01/2011","D",640605,4847412,25.9,7.2,2,"BWC-S",8,1.77494204173227,2011
"5748","BHMW878",12006839,"09/06/2011","D",636655,4857862,20.9,7,NA,"MCB-U",12,2.09724176499084,2011
"5749","BLGL1581",12006840,"09/06/2011","D",637505,4856912,21.2,7,NA,"SCB",7,1.35589911813969,2011
"5750","BKSS463",12006884,"09/22/2011","D",639205,4836962,16.3,9,2,"BWC-S",12,1.98196849659406,2011
"5751","BLGL1583",12006922,"10/07/2011","D",638705,4857862,17.2,10.7,2,"BWC-S",9,1.53744499632133,2011
"5752","CARP1139",12006923,"10/18/2011","D",640688,4843495,12.1,10.5,NA,"MCB-W",8,1.68220548284694,2011
"5753","BKCP704",12006968,"06/20/2012","D",643655,4843812,25.7,6.7,1,"BWC-S",8,1.68863095891812,2012
"5754","BKCP705",12006969,"06/20/2012","D",643055,4845312,21.5,10.9,1,"BWC-S",10,2.17618566156031,2012
"5755","BHMW879",12007032,"07/23/2012","D",637905,4858262,26.7,6.8,1,"SCB",14,2.34600187612616,2012
"5756","BKCP707",12007033,"07/23/2012","D",638955,4856462,28.4,6.8,2,"BWC-S",16,2.24054792352221,2012
"5757","BLGL1588",12007034,"07/23/2012","D",638705,4854862,27.6,5.8,1,"SCB",9,1.64236513545844,2012
"5758","BKCP708",12007101,"08/21/2012","D",640605,4835862,23.5,11,2,"MCB-U",18,2.65422686242691,2012
"5759","BLGL1590",12007103,"08/21/2012","D",640605,4836462,26.1,12,2,"IMP-S",6,1.48781671640145,2012
"5760","BHMW880",12007104,"08/21/2012","D",639755,4837762,24,12,2,"MCB-U",16,2.51445154485584,2012
"5761","BHMW881",12008746,"07/17/2018","D",639555,4838162,27,7.8,2,"MCB-U",15,2.58317757238289,2018
"5762","BKCP709",12008747,"07/17/2018","D",642705,4848062,27.1,7.4,2,"SCB",19,2.74011657029004,2018
"5763","BKCP710",12008841,"08/30/2018","D",639855,4837862,23.2,7.8,1,"BWC-S",16,2.45298413405568,2018
"5764","BKSS467",12008842,"08/30/2018","D",641005,4839262,23.4,7.8,2,"BWC-S",16,2.16227924955218,2018
"5765","BKCP711",12008872,"09/19/2018","D",640355,4851262,22.2,6.9,NA,"SCB",16,2.13539032875547,2018
"5766","BHMW882",12008928,"10/09/2018","D",639755,4837762,12.9,9.6,NA,"MCB-U",17,2.65762881853722,2018
"5767","LMBS1533",12008929,"10/09/2018","D",641155,4835512,13.7,11.4,1,"IMP-S",5,1.3667110520552,2018
"5768","BKCP712",12008944,"10/16/2018","D",641605,4846012,8.3,10.1,NA,"SCB",11,2.18800054287604,2018
"5769","BHMW883",12008945,"10/16/2018","D",642205,4844362,8.4,10,2,"SCB",12,2.28217409573392,2018
"5770","BHMW884",12008946,"10/16/2018","D",642555,4844662,8.5,9.9,1,"SCB",10,2.07944154167984,2018
"5771","BKCP714",12008986,"06/27/2019","D",641955,4849312,22.8,7.5,1,"SCB",12,1.64968392601385,2019
"5772","BKCP715",12008988,"06/27/2019","D",641105,4844912,23.6,9,2,"BWC-S",17,2.22730431825691,2019
"5773","BHMW885",12008989,"06/27/2019","D",641355,4846712,23.3,8.6,1,"SCB",20,2.75416475409154,2019
"5774","BLGL1603",12009033,"07/18/2019","D",638255,4856012,25.7,6.9,1,"SCB",18,2.53199892922122,2019
"5775","BKSS470",12009034,"07/18/2019","D",637155,4856412,25.7,7.4,NA,"MCB-U",11,2.18230066389943,2019
"5776","BLGL1605",12009086,"08/13/2019","D",643105,4841062,24.2,5.8,2,"BWC-S",21,2.75606365670571,2019
"5777","BHMW886",12009088,"08/13/2019","D",642055,4843762,25,8.7,2,"BWC-S",26,3.03375545061115,2019
"5778","BHMW887",12008671,"10/19/2017","D",640805,4849312,13.1,8.8,NA,"BWC-S",18,2.59574548290234,2017
"5779","BHMW888",12008672,"10/19/2017","D",639455,4850912,13.4,9.3,NA,"MCB-U",15,2.09016915231323,2017
"5780","BKSS474",12008673,"10/20/2017","D",638755,4857912,13.4,7.6,1,"BWC-S",8,1.51521712607951,2017
"5781","BLGL1610",12008734,"07/12/2018","D",637555,4857712,27.1,6.3,1,"BWC-S",6,1.69586544507746,2018
"5782","BKCP717",12008735,"07/12/2018","D",637955,4856112,26.2,7.6,NA,"SCB",14,2.40511115018023,2018
"5783","BDDR24",12008782,"08/07/2018","D",641005,4843012,24.8,8.4,1,"SCB",18,2.53654564737159,2018
"5784","BKCP718",12008783,"08/07/2018","D",641755,4843012,24.9,7.7,2,"BWC-S",15,2.38574063637202,2018
"5785","BKCP719",12008827,"08/23/2018","D",640455,4836462,24.3,11.4,2,"MCB-U",16,2.19169801224688,2018
"5786","BWFN382",12008828,"08/23/2018","D",642555,4837012,24,9.7,2,"IMP-S",6,1.64341771979318,2018
"5787","BKSS475",12008839,"08/30/2018","D",641155,4828162,22.3,6.7,2,"IMP-S",9,1.81025200378548,2018
"5788","BKSS476",12008840,"08/30/2018","D",640705,4828912,22.3,7.3,2,"IMP-S",11,2.15268791827119,2018
"5789","BKSS477",12008870,"09/18/2018","D",637455,4855262,23.1,8.6,NA,"SCB",13,1.99819057181111,2018
"5790","BLGL1617",12008871,"09/18/2018","D",639305,4852312,23.2,9,NA,"SCB",7,1.58740008445664,2018
"5791","BHMW890",12008912,"10/05/2018","D",642155,4844062,13.9,9,2,"BWC-S",21,2.76640800425713,2018
"5792","BHMW891",12008927,"10/09/2018","D",639205,4837912,12.8,9.3,1,"MCB-U",21,2.58950021397526,2018
"5793","BKCP720",12008975,"06/20/2019","D",639755,4837762,22.5,8.7,1,"MCB-U",20,2.47451856717046,2019
"5794","BDDR25",12009031,"07/18/2019","D",640255,4843262,24.6,6.9,1,"MCB-U",17,2.35427411984875,2019
"5795","BKCP721",12009032,"07/18/2019","D",637255,4857212,25.6,6.7,NA,"SCB",18,2.61410182827697,2019
"5796","BHMW893",12007921,"08/04/2015","D",641505,4842462,26.6,16.2,1,"BWC-S",21,2.74348516689447,2015
"5797","BHMW894",12007922,"08/04/2015","D",641705,4842512,26.4,13.8,1,"SCB",17,2.51089876272452,2015
"5798","BLGL1624",12007923,"08/04/2015","D",641455,4842262,27.1,17,2,"SCB",12,2.23044789252469,2015
"5799","BKSS482",12007982,"08/27/2015","D",640255,4829112,20.3,7.3,2,"IMP-S",14,2.28582199456173,2015
"5800","BLGL1626",12007983,"08/27/2015","D",643155,4827862,20.6,8.7,2,"IMP-S",12,2.18451522062946,2015
"5801","CNLP59",12008137,"06/17/2016","D",638755,4850062,24.1,3.7,2,"BWC-S",6,1.65910482941921,2016
"5802","BKSS483",12008174,"06/30/2016","D",639555,4830012,24,7.6,1,"IMP-S",12,2.14374413232076,2016
"5803","ERSN1154",12008175,"06/30/2016","D",643405,4830112,24.1,7.9,2,"IMP-S",13,2.3191678729807,2016
"5804","BKCP723",12008176,"06/30/2016","D",643355,4836462,25.1,9.7,2,"IMP-S",8,2.01981499249295,2016
"5805","BLGL1629",12008824,"08/22/2018","D",638900,4854040,24.5,10.3,NA,"MCB-W",9,1.6915122488294,2018
"5806","BKCP724",12008825,"08/23/2018","D",643005,4833812,22,6.5,2,"IMP-S",21,2.8189344456566,2018
"5807","BKSS485",12008865,"09/17/2018","D",640905,4828562,23.4,6.6,2,"IMP-S",16,2.55071393013349,2018
"5808","BLGL1632",12008866,"09/17/2018","D",642505,4826562,23.7,7.8,2,"MCB-U",10,1.91020565545233,2018
"5809","BHMW895",12008867,"09/17/2018","D",641755,4834112,23.9,9.6,2,"IMP-S",16,2.1802711173482,2018
"5810","BHMW896",12008906,"10/04/2018","D",640305,4849062,14.3,8.6,NA,"SCB",22,2.91557594554449,2018
"5811","BKCP726",12008907,"10/04/2018","D",640855,4847912,14.3,6.2,1,"BWC-S",10,1.63540051000661,2018
"5812","BHMW897",12008908,"10/04/2018","D",641905,4848062,14.5,8.9,1,"BWC-S",23,2.77636855548905,2018
"5813","BLGL1637",12008972,"06/20/2019","D",641005,4839712,22.4,9.6,1,"BWC-S",13,2.12289693941269,2019
"5814","BLGL1638",12008973,"06/20/2019","D",640155,4839412,23.1,8.8,1,"BWC-S",11,2.11542654483924,2019
"5815","BHMW898",12008974,"06/20/2019","D",639855,4839412,22.6,8.6,1,"SCB",19,2.32012922116437,2019
"5816","BLGL1640",12009020,"07/15/2019","D",640955,4843562,26.5,7.3,1,"SCB",17,2.5313693416652,2019
"5817","BKCP728",12009021,"07/15/2019","D",641605,4843162,26.9,3.7,2,"BWC-S",10,2.0270553706161,2019
"5818","BHMW899",12009122,"09/04/2019","D",637805,4855562,21.5,9.1,NA,"MCB-U",13,2.29780838387192,2019
"5819","BKCP729",12009123,"09/04/2019","D",639755,4851562,22,10.1,2,"MCB-U",23,2.64357786493921,2019
"5820","BLGL1644",12009124,"09/04/2019","D",640850,4848770,22.3,11.4,NA,"MCB-W",14,1.57415094175317,2019
"5821","BKCP730",12009197,"10/07/2019","D",642255,4847162,15,7.8,1,"BWC-S",11,2.08765756116109,2019
"5822","BKCP731",12009198,"10/07/2019","D",641505,4845862,14.3,8.9,1,"BWC-S",16,1.9668355086669,2019
"5823","BKCP732",12008657,"10/16/2017","D",643505,4844462,12.9,8.1,1,"SCB",12,2.09678848376918,2017
"5824","BKSS491",12008658,"10/16/2017","D",643555,4845362,13,8,2,"BWC-S",10,2.0684592568567,2017
"5825","BHMW900",12008659,"10/16/2017","D",643355,4846112,12.8,8.2,NA,"SCB",12,2.28370782339182,2017
"5826","BKSS492",12008707,"06/27/2018","D",643355,4836612,24.8,5.2,1,"IMP-S",9,1.93002085843359,2018
"5827","BWFN395",12008708,"06/27/2018","D",639805,4837762,23.8,7,1,"MCB-U",10,2.10600307271718,2018
"5828","BHMW901",12008776,"08/06/2018","D",642405,4845762,24,7.6,2,"SCB",25,2.84758139513526,2018
"5829","BKSS494",12008820,"08/22/2018","D",636365,4858287,23.7,8.8,2,"MCB-W",12,1.96875909073335,2018
"5830","BHMW902",12008961,"06/17/2019","D",642955,4840562,20.2,7.9,2,"BWC-S",17,2.62221995809563,2019
"5831","BLGL1653",12008962,"06/17/2019","D",641805,4842362,22,9.5,1,"BWC-S",15,2.28541360663165,2019
"5832","BLGL1654",12008959,"06/17/2019","D",643105,4842062,19.1,5.5,2,"BWC-S",6,1.2384381400271,2019
"5833","BKCP734",12008960,"06/17/2019","D",643105,4841112,19.5,7,2,"BWC-S",15,2.10589437539775,2019
"5834","BKSS495",12009057,"08/05/2019","D",643405,4845262,27.4,9.3,2,"BWC-S",17,2.20078778196099,2019
"5835","BLGL1657",12009058,"08/05/2019","D",642505,4844662,27.1,9.9,2,"SCB",14,2.26349427844488,2019
"5836","BLGL1658",12009059,"08/06/2019","D",640005,4840962,26.5,9.1,2,"SCB",15,2.58544872535339,2019
"5837","BKSS496",12009150,"09/16/2019","D",640655,4829012,19.3,5.5,2,"IMP-S",19,2.52512031335663,2019
"5838","BKSS497",12009151,"09/16/2019","D",643405,4830062,20,6.9,2,"IMP-S",16,2.1682549579039,2019
"5839","BKSS498",12009152,"09/16/2019","D",643355,4836512,21.5,7.6,1,"IMP-S",7,1.80371937776887,2019
"5840","BLGL1662",12009192,"10/04/2019","D",639755,4851612,15.8,7.8,1,"MCB-U",20,2.60717043288425,2019
"5841","BKCP735",12009193,"10/04/2019","D",639605,4849612,15.6,7.9,1,"BWC-S",16,2.38064259326829,2019
"5842","BKCP736",12009194,"10/07/2019","D",643705,4844762,13.9,8.5,1,"SCB",11,2.17443511218802,2019
"5843","BHMW903",12008852,"09/06/2018","D",641255,4846262,22.7,7.5,NA,"SCB",19,2.62084627343406,2018
"5844","BHMW904",12008853,"09/07/2018","D",638705,4853862,21.7,6.9,1,"SCB",22,2.76293723221379,2018
"5845","BHMW905",12008883,"09/24/2018","D",640155,4841762,18.8,8.9,1,"SCB",21,2.64323483525993,2018
"5846","BHMW906",12008884,"09/24/2018","D",639655,4840912,18.9,9.4,NA,"MCB-U",16,2.55265583589061,2018
"5847","BKSS503",12008886,"09/24/2018","D",640555,4840212,19.7,9,1,"BWC-S",14,2.30898724363433,2018
"5848","BHMW907",12008887,"09/24/2018","D",639955,4838912,19.1,9.6,1,"BWC-S",18,2.44073801141686,2018
"5849","BKSS504",12008992,"07/01/2019","D",642705,4837112,24.3,6.8,2,"IMP-S",7,1.8047484896413,2019
"5850","BLGL1672",12008994,"07/01/2019","D",641305,4835662,23.6,7.3,1,"IMP-S",18,2.64904194298004,2019
"5851","BHMW908",12008996,"07/01/2019","D",641555,4834312,23.9,7.3,1,"IMP-S",15,2.54018825711382,2019
"5852","BHMW909",12009054,"08/05/2019","D",642505,4845762,26.7,9,2,"BWC-S",12,2.24306847866913,2019
"5853","BHMW910",12009055,"08/05/2019","D",642655,4845712,26.8,9.4,2,"SCB",22,2.59514625410266,2019
"5854","BHMW911",12009099,"08/20/2019","D",640255,4841762,24.3,10.4,1,"SCB",27,3.02720760635974,2019
"5855","SHRH1410",12009100,"08/20/2019","D",640260,4842170,24.4,10.6,NA,"MCB-W",2,0.304636097349238,2019
"5856","BHMW912",12009102,"08/20/2019","D",640755,4842662,24.9,11.7,2,"BWC-S",23,2.70212247860802,2019
"5857","BKSS505",12009149,"09/16/2019","D",639355,4832262,18.8,2.8,1,"IMP-S",9,1.94975583868261,2019
"5858","BKSS506",12009183,"09/30/2019","D",638755,4853462,18.4,8.4,NA,"SCB",11,1.71659783570725,2019
"5859","BHMW913",12009184,"09/30/2019","D",638805,4853212,18.5,8.2,NA,"SCB",21,2.58277493083995,2019
"5860","BHMW914",12007249,"10/24/2012","D",637655,4856112,14.2,16.5,NA,"BWC-S",21,2.65579041651834,2012
"5861","BHMW915",12007250,"10/24/2012","D",639555,4854562,15.2,2.8,NA,"BWC-S",17,2.30860695002503,2012
"5862","SHRH1415",12007318,"07/17/2013","D",640864,4846101,27.5,8.6,NA,"MCB-W",1,0,2013
"5863","BHMW916",12007319,"07/17/2013","D",641004,4846261,27.6,8.7,NA,"MCB-U",17,2.57425513826015,2013
